longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,log_housing_median_age,log_total_rooms,log_total_bedrooms,log_population,log_households,log_median_income,log_median_house_value
-118.17,34.09,45.0,1327.0,271.0,1069.0,284.0,3.3977,153800.0,<1H OCEAN,3.8066624897703196,7.190676034332207,5.602118820879701,6.974478911025045,5.648974238161206,1.2230987321244124,11.94340833605368
-118.18,34.09,40.0,2744.0,708.0,2747.0,674.0,2.6226,148800.0,<1H OCEAN,3.6888794541139363,7.917171988845776,6.56244409369372,7.918264686095274,6.513230110912307,0.9641661921151867,11.910358401381128
-118.18,34.09,44.0,1688.0,426.0,1605.0,384.0,3.3785,184900.0,<1H OCEAN,3.784189633918261,7.431299675155902,6.05443934626937,7.380879035564116,5.950642552587727,1.217431824010092,12.127570417375216
-118.19,34.09,41.0,2090.0,530.0,2043.0,537.0,1.9706,144200.0,<1H OCEAN,3.7135720667043075,7.644919344958857,6.272877006546167,7.622174594817622,6.285998094508864,0.678338064906237,11.878956503832985
-118.18,34.1,10.0,1907.0,398.0,921.0,369.0,4.875,200400.0,<1H OCEAN,2.3025850929940455,7.553286605600419,5.986452005284438,6.825460036255307,5.910796644040527,1.5841201044498106,12.208070648192846
-118.18,34.1,10.0,1940.0,445.0,763.0,412.0,4.975,166700.0,<1H OCEAN,2.3025850929940455,7.570443252057373,6.09807428216624,6.637258031284457,6.021023349349526,1.604425370610556,12.023951068738885
-118.18,34.1,7.0,2529.0,689.0,1215.0,577.0,4.7853,153100.0,<1H OCEAN,1.9459101490553132,7.8355792466699645,6.535241271013659,7.102499355774649,6.357842266508099,1.565548718864375,11.938846581645775
-118.18,34.1,8.0,1116.0,267.0,435.0,235.0,4.9231,230900.0,<1H OCEAN,2.0794415416798357,7.017506142941256,5.58724865840025,6.075346031088684,5.459585514144159,1.5939384133871488,12.349739995342587
-118.18,34.08,35.0,2226.0,602.0,2230.0,549.0,2.9167,129300.0,<1H OCEAN,3.5553480614894135,7.7079615318354895,6.400257445308821,7.709756864454164,6.3080984415095305,1.0704528402075364,11.76989056475995
-118.19,34.08,35.0,1554.0,381.0,1487.0,374.0,1.9038,139500.0,<1H OCEAN,3.5553480614894135,7.348587530927593,5.9427993751267,7.304515946460155,5.924255797414531,0.6438518888350677,11.845819880243557
-118.19,34.07,38.0,2965.0,665.0,2128.0,650.0,3.0241,166300.0,<1H OCEAN,3.6375861597263857,7.994632311431825,6.499787040655854,7.662937850461534,6.476972362889683,1.106613526553595,12.021548665181019
-118.19,34.07,42.0,1555.0,337.0,1152.0,348.0,3.375,169600.0,<1H OCEAN,3.737669618283368,7.349230824613334,5.820082930352362,7.049254841255836,5.8522024797744745,1.2163953243244932,12.04119800233994
-118.19,34.06,44.0,1734.0,364.0,1133.0,351.0,2.5132,163100.0,<1H OCEAN,3.784189633918261,7.458186157340487,5.8971538676367405,7.0326242610280065,5.860786223465865,0.9215568415466548,12.002118788609105
-118.16,34.09,33.0,1515.0,415.0,1345.0,346.0,2.375,175000.0,<1H OCEAN,3.4965075614664802,7.323170717943469,6.028278520230698,7.20414929203594,5.846438775057724,0.8649974374866045,12.072541252905651
-118.16,34.09,50.0,1568.0,302.0,1093.0,333.0,3.1442,162100.0,<1H OCEAN,3.912023005428146,7.357556200910353,5.71042701737487,6.996681488176538,5.808142489980444,1.1455594857752764,11.995968707723767
-118.17,34.09,36.0,3066.0,797.0,3097.0,780.0,2.5523,156500.0,<1H OCEAN,3.58351893845611,8.028129059431759,6.680854678790215,8.038189179973202,6.659293919683638,0.9369949134324466,11.960811288962345
-118.17,34.09,33.0,2907.0,797.0,3212.0,793.0,2.2348,146600.0,<1H OCEAN,3.4965075614664802,7.9748769005588755,6.680854678790215,8.074649075066652,6.675823221634848,0.8041517386028566,11.895463068434688
-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,135500.0,<1H OCEAN,3.4339872044851463,7.183870715062453,5.739792912179234,7.059617628291383,5.666426688112432,1.0965768853060391,11.816726919301892
-118.18,34.08,33.0,1369.0,408.0,1475.0,377.0,2.3281,151900.0,<1H OCEAN,3.4965075614664802,7.221835825288449,6.0112671744041615,7.29641326877392,5.932245187448011,0.8450524842730982,11.930977688583864
-118.16,34.08,43.0,1523.0,378.0,1338.0,352.0,3.2031,144600.0,<1H OCEAN,3.7612001156935624,7.328437352895161,5.934894195619588,7.198931240688173,5.863631175598097,1.1641190908702292,11.881726588706801
-118.17,34.08,39.0,787.0,181.0,731.0,179.0,3.2279,158500.0,<1H OCEAN,3.6635616461296463,6.668228248417403,5.198497031265825,6.594413459749778,5.187385805840755,1.1718317709935206,11.973509872299472
-118.17,34.08,33.0,851.0,231.0,936.0,228.0,3.375,147500.0,<1H OCEAN,3.4965075614664802,6.746412128573374,5.442417710521793,6.841615476477592,5.42934562895444,1.2163953243244932,11.901583454762012
-118.18,34.07,28.0,2616.0,630.0,2218.0,621.0,2.6842,156000.0,<1H OCEAN,3.332204510175204,7.869401712577089,6.4457198193855785,7.704361167910312,6.431331081933479,0.9873827319815685,11.957611286231673
-118.17,34.07,19.0,2150.0,544.0,1510.0,467.0,3.4952,150000.0,<1H OCEAN,2.9444389791664403,7.673223121121708,6.298949246855942,7.31986492980897,6.1463292576688975,1.251390598655089,11.918390573078392
-118.16,34.07,41.0,247.0,55.0,925.0,50.0,3.5769,135700.0,<1H OCEAN,3.7135720667043075,5.5093883366279774,4.007333185232471,6.829793737512425,3.912023005428146,1.2744965034980589,11.81820184582296
-118.17,34.07,37.0,1155.0,225.0,814.0,241.0,3.875,148500.0,<1H OCEAN,3.6109179126442243,7.051855622955894,5.41610040220442,6.70196036600254,5.484796933490655,1.3545456628053103,11.908340237224891
-118.18,34.06,27.0,2025.0,565.0,2189.0,577.0,2.6083,148600.0,<1H OCEAN,3.295836866004329,7.613324979540639,6.33682573114644,7.691200097522863,6.357842266508099,0.9586986681237323,11.909013411265795
-118.19,34.06,32.0,555.0,159.0,748.0,163.0,1.9762,137500.0,<1H OCEAN,3.4657359027997265,6.318968113746434,5.0689042022202315,6.617402977974477,5.093750200806762,0.6811758087787253,11.831379196088763
-118.19,34.06,47.0,2324.0,658.0,3020.0,594.0,1.1868,93800.0,<1H OCEAN,3.8501476017100584,7.751045117971802,6.489204931325317,8.013012110368916,6.386879319362644,0.17126060943452975,11.448920134994315
-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,112500.0,<1H OCEAN,3.828641396489095,6.115892125483033,4.77912349311153,6.278521424165844,4.882801922586371,0.8312120315158404,11.63070850062661
-118.2,34.06,40.0,1181.0,335.0,1441.0,337.0,2.1136,111800.0,<1H OCEAN,3.6888794541139363,7.074116816197362,5.814130531825066,7.273092595999522,5.820082930352362,0.7483926547859238,11.624466839703135
-118.2,34.05,8.0,762.0,204.0,728.0,174.0,2.4886,137500.0,<1H OCEAN,2.0794415416798357,6.635946555686646,5.318119993844216,6.590301048196686,5.159055299214529,0.9117203033593937,11.831379196088763
-118.19,34.05,46.0,1051.0,302.0,1435.0,305.0,1.6667,133600.0,<1H OCEAN,3.828641396489095,6.9574973708769505,5.71042701737487,7.268920128193721,5.720311776607412,0.5108456235659934,11.802605540084683
-118.2,34.05,36.0,2672.0,675.0,2883.0,674.0,2.0885,142800.0,<1H OCEAN,3.58351893845611,7.890582534656536,6.514712690872529,7.966586697638402,6.513230110912307,0.7364461049550929,11.86920032888762
-118.19,34.05,37.0,349.0,79.0,276.0,64.0,3.2125,125000.0,<1H OCEAN,3.6109179126442243,5.855071922202427,4.3694478524670215,5.62040086571715,4.1588830833596715,1.167049450221338,11.736069016284437
-118.2,34.06,46.0,321.0,101.0,401.0,86.0,2.1029,109400.0,<1H OCEAN,3.828641396489095,5.771441123130016,4.61512051684126,5.993961427306569,4.454347296253507,0.7433173444725212,11.602766168970017
-118.21,34.06,30.0,511.0,153.0,1152.0,149.0,2.3611,156800.0,<1H OCEAN,3.4011973816621555,6.236369590203704,5.030437921392435,7.049254841255836,5.003946305945459,0.8591276121407808,11.962726386898444
-118.22,34.06,52.0,48.0,6.0,41.0,10.0,10.2264,112500.0,<1H OCEAN,3.951243718581427,3.8712010109078907,1.791759469228055,3.7135720667043075,2.3025850929940455,2.324972611871675,11.63070850062661
-118.22,34.05,36.0,1243.0,470.0,1668.0,444.0,1.0714,137500.0,<1H OCEAN,3.58351893845611,7.125283091510711,6.152732694704104,7.419380582918691,6.095824562432225,0.06896620446472283,11.831379196088763
-118.21,34.06,52.0,470.0,115.0,434.0,123.0,2.095,109100.0,<1H OCEAN,3.951243718581427,6.152732694704104,4.74493212836325,6.073044534100404,4.812184355372417,0.7395535533741011,11.600020171821162
-118.22,34.06,34.0,1083.0,364.0,1132.0,338.0,2.2344,153100.0,<1H OCEAN,3.526360524616161,6.9874902470009905,5.8971538676367405,7.031741258763128,5.823045895483019,0.8039727356488299,11.938846581645775
-118.22,34.05,34.0,1113.0,,928.0,290.0,3.1654,155000.0,<1H OCEAN,3.526360524616161,7.014814351275545,,6.833031732786201,5.66988092298052,1.1522794299170456,11.951180395901384
-118.22,34.05,41.0,1422.0,478.0,1640.0,434.0,1.6122,157100.0,<1H OCEAN,3.7135720667043075,7.259819610363186,6.1696107324914555,7.402451520818244,6.073044534100404,0.4775997058673635,11.964637824243713
-118.21,34.05,26.0,745.0,258.0,694.0,236.0,1.3846,129200.0,<1H OCEAN,3.2580965380214817,6.61338421837956,5.552959584921617,6.542471960506804,5.46383180502561,0.325411289261788,11.769116870330638
-118.21,34.05,28.0,1079.0,306.0,1358.0,285.0,2.52,131900.0,<1H OCEAN,3.332204510175204,6.983789965258135,5.723585101952381,7.213768308118641,5.652489180268651,0.9242589015233319,11.789799338705405
-118.21,34.05,28.0,950.0,357.0,1485.0,345.0,1.9271,136400.0,<1H OCEAN,3.332204510175204,6.856461984594587,5.877735781779639,7.303170051236799,5.843544417031359,0.6560162822217379,11.823347024391499
-118.21,34.05,45.0,2146.0,607.0,2868.0,625.0,2.121,144000.0,<1H OCEAN,3.8066624897703196,7.671360923190644,6.408528791059498,7.961370201719511,6.437751649736401,0.7518876755825454,11.877568578558137
-118.2,34.05,43.0,1165.0,317.0,1279.0,303.0,1.9615,141700.0,<1H OCEAN,3.7612001156935624,7.060476365999801,5.75890177387728,7.153833801578842,5.713732805509369,0.6737094866674702,11.861467425678772
-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,121900.0,<1H OCEAN,3.6888794541139363,7.044032897274684,5.777652323222656,7.21081845347222,5.771441123130016,0.6525855688038225,11.710956315469362
-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,1.7054,117200.0,<1H OCEAN,3.6888794541139363,6.9865664594064265,5.762051382780177,6.989335265974559,5.60947179518496,0.5337996873258122,11.67163715612505
-118.2,34.05,42.0,1703.0,586.0,2490.0,581.0,2.02,147200.0,<1H OCEAN,3.737669618283368,7.440146680662688,6.373319789577012,7.820037989458753,6.364750756851911,0.7030975114131134,11.899547485276912
-118.2,34.05,41.0,1268.0,398.0,1887.0,407.0,2.625,150000.0,<1H OCEAN,3.7135720667043075,7.145196134997171,5.986452005284438,7.54274354536855,6.008813185442595,0.965080896043587,11.918390573078392
-118.19,34.05,43.0,977.0,266.0,1084.0,259.0,2.7708,127900.0,<1H OCEAN,3.7612001156935624,6.884486652042782,5.583496308781699,6.988413181999591,5.556828061699537,1.0191360871663129,11.759003987566933
-118.19,34.05,41.0,1098.0,264.0,1178.0,245.0,2.1058,124300.0,<1H OCEAN,3.7135720667043075,7.001245622069476,5.575949103146316,7.071573364211532,5.5012582105447265,0.7446954424405219,11.730453277498802
-118.2,34.05,50.0,1407.0,401.0,1526.0,385.0,2.29,121800.0,<1H OCEAN,3.912023005428146,7.249215057114389,5.993961427306569,7.330405211844402,5.953243334287784,0.8285518175661483,11.710135634257933
-118.19,34.04,45.0,963.0,234.0,1194.0,239.0,2.1806,134900.0,<1H OCEAN,3.8066624897703196,6.870053411798125,5.455321115357701,7.085064293952547,5.47646355193151,0.7796000682901444,11.812289042195847
-118.19,34.04,40.0,1095.0,305.0,1322.0,281.0,1.9688,150000.0,<1H OCEAN,3.6888794541139363,6.998509642250601,5.720311776607412,7.186901020411631,5.638354669333745,0.677424220094709,11.918390573078392
-118.19,34.03,52.0,1053.0,246.0,1036.0,249.0,2.1071,136700.0,<1H OCEAN,3.951243718581427,6.959398512133975,5.5053315359323625,6.943122422819428,5.517452896464707,0.7453125945406247,11.825544022712041
-118.19,34.03,50.0,1183.0,246.0,851.0,231.0,3.2639,142600.0,<1H OCEAN,3.912023005428146,7.075808863978387,5.5053315359323625,6.746412128573374,5.442417710521793,1.1829227993776283,11.867798786962332
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,136300.0,<1H OCEAN,3.951243718581427,7.130098510125578,5.726847747587197,7.109062135687172,5.6937321388027,0.7275486072772777,11.822613617684624
-118.2,34.04,47.0,1894.0,408.0,1629.0,379.0,3.7619,127600.0,<1H OCEAN,3.8501476017100584,7.546446273746024,6.0112671744041615,7.395721608602045,5.937536205082426,1.3249241489200125,11.756655649892826
-118.2,34.03,52.0,1754.0,452.0,1849.0,445.0,2.3716,122800.0,<1H OCEAN,3.951243718581427,7.469654172932128,6.113682179832231,7.522400231387125,6.09807428216624,0.8635648328510755,11.71831229469518
-118.2,34.04,44.0,1399.0,386.0,1419.0,373.0,1.8224,143800.0,<1H OCEAN,3.784189633918261,7.243512974665481,5.955837369464831,7.257707677160043,5.921578419643815,0.6001543137107807,11.876178724269083
-118.2,34.04,36.0,1625.0,490.0,2003.0,478.0,2.181,147200.0,<1H OCEAN,3.58351893845611,7.393263094763838,6.194405391104672,7.602401335665818,6.1696107324914555,0.779783487219492,11.899547485276912
-118.2,34.04,44.0,1582.0,544.0,1998.0,515.0,1.6888,125000.0,<1H OCEAN,3.784189633918261,7.366445148327599,6.298949246855942,7.599901959208498,6.244166900663736,0.5240182175519739,11.736069016284437
-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,135400.0,<1H OCEAN,2.8903717578961645,6.679599185844383,5.424950017481402,6.304448802421981,5.384495062789089,0.03275756423817229,11.815988639460311
-118.21,34.04,36.0,1825.0,479.0,2097.0,480.0,2.1862,135300.0,<1H OCEAN,3.58351893845611,7.509335266016592,6.171700597410915,7.648263030901919,6.173786103901937,0.782164876877598,11.815249814158879
-118.21,34.04,37.0,845.0,249.0,881.0,252.0,2.2454,165000.0,<1H OCEAN,3.6109179126442243,6.739336627357174,5.517452896464707,6.781057625936179,5.529429087511423,0.808883679042542,12.013700752882718
-118.21,34.04,47.0,1325.0,393.0,1557.0,352.0,2.8,148400.0,<1H OCEAN,3.8501476017100584,7.1891677384203225,5.973809611869261,7.350516171833998,5.863631175598097,1.0296194171811581,11.907666609715417
-118.21,34.05,28.0,1841.0,809.0,3199.0,727.0,1.6319,151600.0,<1H OCEAN,3.332204510175204,7.518064181233077,6.695798917058491,8.070593539949519,6.588926477533519,0.48974498015475176,11.929000752190408
-118.21,34.04,52.0,846.0,271.0,1153.0,281.0,2.1923,155000.0,<1H OCEAN,3.951243718581427,6.740519359606223,5.602118820879701,7.050122520269059,5.638354669333745,0.7849512210349825,11.951180395901384
-118.22,34.05,43.0,1153.0,411.0,1667.0,409.0,1.9402,139300.0,<1H OCEAN,3.7612001156935624,7.050122520269059,6.018593214496234,7.418780882750793,6.013715156042801,0.662791060545046,11.844385159767898
-118.21,34.05,47.0,722.0,235.0,930.0,226.0,2.5455,114300.0,<1H OCEAN,3.8501476017100584,6.582025138892826,5.459585514144159,6.835184586147301,5.420534999272285,0.9343270943602536,11.646581849782901
-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,141700.0,<1H OCEAN,3.7612001156935624,6.682108597449808,5.730099782973574,7.25629723969068,5.783825182329737,0.34988192353113057,11.861467425678772
-118.22,34.05,44.0,1105.0,346.0,1598.0,372.0,1.2,115600.0,<1H OCEAN,3.784189633918261,7.007600613951853,5.846438775057724,7.37650812632622,5.918893854273146,0.1823215567939546,11.657891235220413
-118.22,34.04,43.0,2343.0,803.0,2468.0,707.0,1.5163,115000.0,<1H OCEAN,3.7612001156935624,7.759187438507795,6.688354713946762,7.811163385025278,6.561030665896572,0.41627315682475646,11.652687407345386
-118.21,34.04,43.0,1502.0,477.0,1844.0,477.0,1.9405,152500.0,<1H OCEAN,3.7612001156935624,7.31455283232408,6.167516490888341,7.5196924041165385,6.167516490888341,0.6629456718268238,11.934919875029603
-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,139600.0,<1H OCEAN,3.8501476017100584,7.174724309836376,5.968707559985366,7.312553498102598,5.846438775057724,0.8236489886241034,11.84653646931041
-118.22,34.03,45.0,554.0,214.0,888.0,218.0,1.8125,139600.0,<1H OCEAN,3.8066624897703196,6.317164686747284,5.365976015021851,6.78897174299217,5.384495062789089,0.5947071077466928,11.84653646931041
-118.21,34.03,45.0,1860.0,472.0,1893.0,456.0,2.6573,141800.0,<1H OCEAN,3.8066624897703196,7.528331766707247,6.156978985585555,7.545918151209323,6.122492809514386,0.9773105697001003,11.862172893080164
-118.21,34.03,44.0,1550.0,407.0,1718.0,403.0,2.5268,141100.0,<1H OCEAN,3.784189633918261,7.346010209913292,6.008813185442595,7.4489161025442,5.998936561946683,0.9269536800424083,11.857224137840905
-118.21,34.03,52.0,497.0,132.0,547.0,121.0,2.2083,146300.0,<1H OCEAN,3.951243718581427,6.208590026096629,4.882801922586371,6.304448802421981,4.795790545596741,0.7922229887506328,11.893414587008214
-118.21,34.03,47.0,876.0,228.0,872.0,231.0,2.2656,145000.0,<1H OCEAN,3.8501476017100584,6.775366090936391,5.42934562895444,6.77078942390898,5.442417710521793,0.8178396245172636,11.884489021402711
-118.2,34.03,41.0,1292.0,334.0,1150.0,322.0,1.925,135200.0,<1H OCEAN,3.7135720667043075,7.163946684342547,5.8111409929767,7.047517221357295,5.7745515455444085,0.6549259677397475,11.814510442591
-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,146000.0,<1H OCEAN,3.8918202981106265,7.001245622069476,5.75890177387728,7.2520539518528135,5.707110264748875,1.0116009116784799,11.891361900690473
-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,135200.0,<1H OCEAN,3.951243718581427,6.651571873589727,5.342334251964811,6.70073110954781,5.313205979041787,0.8532231284065802,11.814510442591
-118.2,34.03,37.0,1583.0,392.0,1776.0,377.0,2.7266,140800.0,<1H OCEAN,3.6109179126442243,7.367077059881012,5.971261839790462,7.4821189235521155,5.932245187448011,1.0030554117698922,11.855095722706078
-118.2,34.03,52.0,583.0,157.0,730.0,174.0,1.4115,140600.0,<1H OCEAN,3.951243718581427,6.368187186350492,5.056245805348308,6.593044534142437,5.159055299214529,0.3446529687114069,11.853674258358701
-118.21,34.02,45.0,792.0,203.0,872.0,188.0,2.6875,129700.0,<1H OCEAN,3.8066624897703196,6.674561391814426,5.313205979041787,6.77078942390898,5.236441962829949,0.9886113934537811,11.772979370304535
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,144800.0,<1H OCEAN,3.784189633918261,7.901747518520144,6.646390514847729,8.089482474360754,6.580639137284948,0.8576017355254755,11.883108758933753
-118.2,34.02,48.0,2230.0,593.0,2419.0,598.0,2.3944,130700.0,<1H OCEAN,3.8712010109078907,7.709756864454164,6.385194398997725,7.791109510610027,6.393590753950631,0.8731326775563522,11.780659899612314
-118.2,34.02,26.0,36.0,9.0,35.0,9.0,1.625,175000.0,<1H OCEAN,3.2580965380214817,3.58351893845611,2.197224577336219,3.5553480614894135,2.197224577336219,0.48550781578170077,12.072541252905651
-118.2,34.02,42.0,498.0,120.0,548.0,119.0,3.7543,126600.0,<1H OCEAN,3.737669618283368,6.210600077024653,4.787491742782046,6.306275286948015,4.77912349311153,1.322901849728895,11.748787788692212
-118.21,34.02,52.0,22.0,7.0,55.0,7.0,7.5752,67500.0,<1H OCEAN,3.951243718581427,3.0910424533583156,1.9459101490553132,4.007333185232471,1.9459101490553132,2.024879753687153,11.11988287686062
-118.21,34.02,43.0,1811.0,513.0,2123.0,487.0,1.3615,133300.0,<1H OCEAN,3.7612001156935624,7.501634457883413,6.240275845170769,7.660585461703256,6.18826412308259,0.3085870331316772,11.8003575061668
-118.23,34.05,52.0,346.0,270.0,346.0,251.0,2.5313,225000.0,<1H OCEAN,3.951243718581427,5.846438775057724,5.598421958998374,5.846438775057724,5.5254529391317835,0.9287330047640423,12.323855681186556
-118.24,34.05,13.0,1703.0,697.0,1823.0,669.0,0.8288,181300.0,<1H OCEAN,2.5649493574615367,7.440146680662688,6.546785410760524,7.508238774678663,6.505784060128228,-0.18777640747691848,12.107908396742943
-118.24,34.04,52.0,116.0,107.0,171.0,92.0,1.0769,112500.0,<1H OCEAN,3.951243718581427,4.7535901911063645,4.672828834461906,5.141663556502659,4.5217885770490405,0.07408654335269817,11.63070850062661
-118.24,34.06,33.0,390.0,199.0,435.0,193.0,1.1979,350000.0,<1H OCEAN,3.4965075614664802,5.966146739123692,5.293304824724492,6.075346031088684,5.262690188904886,0.18057002375514825,12.765688433465597
